payment_id,invoice_id,account_id,paid_date,amount,currency,method,status
PAY-0312073,INV-0213748,ACC-10241,2023-07-01,274978.22,EUR,wire,succeeded
PAY-0312074,INV-0213749,ACC-10241,2023-08-08,274978.22,EUR,ach,succeeded
PAY-0312075,INV-0213750,ACC-10241,2023-08-18,274978.22,EUR,ach,succeeded
PAY-0312076,INV-0213751,ACC-10241,2023-10-11,274978.22,EUR,credit_card,succeeded
PAY-0312077,INV-0213752,ACC-10241,2023-10-16,274978.22,EUR,wire,succeeded
PAY-0312078,INV-0213753,ACC-10241,2023-12-11,274978.22,EUR,ach,succeeded
PAY-0312079,INV-0213754,ACC-10241,2023-12-16,274978.22,EUR,credit_card,succeeded
PAY-0312080,INV-0213755,ACC-10241,2024-01-30,274978.22,EUR,wire,succeeded
PAY-0312081,INV-0213756,ACC-10241,2022-02-24,193090.04,EUR,wire,succeeded
PAY-0312082,INV-0213757,ACC-10241,2023-02-03,248871.29,EUR,ach,succeeded
PAY-0312083,INV-0213758,ACC-10241,2024-01-24,248871.29,EUR,check,succeeded
PAY-0312084,INV-0213760,ACC-10241,2024-04-27,288887.04,EUR,ach,succeeded
PAY-0312085,INV-0213761,ACC-10241,2024-05-07,288887.04,EUR,ach,succeeded
PAY-0312086,INV-0213762,ACC-10241,2024-06-06,288887.04,EUR,credit_card,succeeded
PAY-0312087,INV-0213763,ACC-10241,2024-08-13,288887.04,EUR,credit_card,succeeded
PAY-0312088,INV-0213764,ACC-10241,2024-09-05,288887.04,EUR,ach,succeeded
PAY-0312089,INV-0213765,ACC-10241,2024-10-07,288887.04,EUR,ach,succeeded
PAY-0312090,INV-0213766,ACC-10241,2024-10-20,288887.04,EUR,check,succeeded
PAY-0312091,INV-0213767,ACC-10241,2024-11-26,288887.04,EUR,wire,succeeded
PAY-0312092,INV-0213768,ACC-10241,2024-12-24,288887.04,EUR,wire,succeeded
PAY-0312093,INV-0213769,ACC-10241,2025-02-12,288887.04,EUR,wire,succeeded
PAY-0312094,INV-0213770,ACC-10241,2025-03-04,288887.04,EUR,ach,succeeded
PAY-0312095,INV-0213771,ACC-10241,2025-03-17,288887.04,EUR,ach,succeeded
PAY-0312096,INV-0213772,ACC-10241,2025-04-29,288887.04,EUR,credit_card,succeeded
PAY-0312097,INV-0213773,ACC-10241,2025-06-13,288887.04,EUR,ach,succeeded
PAY-0312098,INV-0213774,ACC-10241,2025-06-28,288887.04,EUR,wire,succeeded
PAY-0312099,INV-0213775,ACC-10241,2025-08-12,288887.04,EUR,ach,succeeded
PAY-0312100,INV-0213776,ACC-10241,2025-08-07,288887.04,EUR,ach,succeeded
PAY-0312101,INV-0213777,ACC-10241,2025-09-13,288887.04,EUR,credit_card,succeeded
PAY-0312102,INV-0213778,ACC-10241,2025-10-15,288887.04,EUR,ach,succeeded
PAY-0312103,INV-0213779,ACC-10241,2025-11-11,288887.04,EUR,wire,succeeded
PAY-0312104,INV-0213780,ACC-10241,2025-12-19,288887.04,EUR,wire,succeeded
PAY-0312105,INV-0213781,ACC-10241,2026-01-29,288887.04,EUR,ach,succeeded
PAY-0312106,INV-0213782,ACC-10241,2026-02-27,288887.04,EUR,wire,succeeded
PAY-0312107,INV-0213783,ACC-10241,2026-03-18,288887.04,EUR,wire,succeeded
PAY-0312108,INV-0213784,ACC-10241,2026-04-09,288887.04,EUR,wire,succeeded
PAY-0312109,INV-0213785,ACC-10241,2026-05-13,288887.04,EUR,credit_card,succeeded
PAY-0312110,INV-0213788,ACC-10241,2024-05-04,347381.13,EUR,wire,succeeded
PAY-0312111,INV-0213789,ACC-10241,2025-04-27,347381.13,EUR,credit_card,succeeded
PAY-0312112,INV-0213790,ACC-10241,2026-04-20,347381.13,EUR,check,succeeded
PAY-0312113,INV-0213791,ACC-10241,2024-05-16,570370.35,EUR,ach,succeeded
PAY-0312114,INV-0213792,ACC-10241,2024-05-12,4208.82,EUR,check,succeeded
PAY-0312115,INV-0213793,ACC-10241,2024-06-02,4208.82,EUR,ach,succeeded
PAY-0312116,INV-0213794,ACC-10241,2024-06-22,4208.82,EUR,wire,succeeded
PAY-0312117,INV-0213795,ACC-10241,2024-07-30,4208.82,EUR,check,succeeded
PAY-0312118,INV-0213797,ACC-10241,2024-10-03,4208.82,EUR,credit_card,succeeded
PAY-0312119,INV-0213799,ACC-10241,2024-12-13,4208.82,EUR,wire,succeeded
PAY-0312120,INV-0213800,ACC-10241,2024-12-20,4208.82,EUR,wire,succeeded
PAY-0312121,INV-0213802,ACC-10241,2025-03-07,4208.82,EUR,ach,succeeded
PAY-0312122,INV-0213803,ACC-10241,2025-03-09,4208.82,EUR,check,succeeded
PAY-0312123,INV-0213804,ACC-10241,2025-05-03,4208.82,EUR,credit_card,succeeded
PAY-0312124,INV-0213805,ACC-10241,2025-06-05,4208.82,EUR,wire,succeeded
PAY-0312125,INV-0213806,ACC-10241,2025-07-16,4208.82,EUR,wire,succeeded
PAY-0312126,INV-0213807,ACC-10241,2025-07-27,4208.82,EUR,credit_card,succeeded
PAY-0312127,INV-0213808,ACC-10241,2025-09-02,4208.82,EUR,wire,succeeded
PAY-0312128,INV-0213809,ACC-10241,2025-09-25,4208.82,EUR,check,succeeded
PAY-0312129,INV-0213810,ACC-10241,2025-10-24,4208.82,EUR,wire,succeeded
PAY-0312130,INV-0213811,ACC-10241,2025-11-07,4208.82,EUR,check,succeeded
PAY-0312131,INV-0213813,ACC-10241,2026-01-19,4208.82,EUR,ach,succeeded
PAY-0312132,INV-0213814,ACC-10241,2026-03-18,4208.82,EUR,ach,succeeded
PAY-0312133,INV-0213816,ACC-10241,2026-04-11,4208.82,EUR,check,succeeded
PAY-0312134,INV-0213817,ACC-10241,2026-05-23,4208.82,EUR,ach,succeeded
PAY-0312135,INV-0213820,ACC-10241,2024-06-01,18783.42,EUR,ach,succeeded
PAY-0312136,INV-0213821,ACC-10241,2025-04-17,18783.42,EUR,wire,succeeded
PAY-0312137,INV-0213822,ACC-10241,2026-04-17,18783.42,EUR,wire,succeeded
PAY-0312138,INV-0213824,ACC-10242,2022-08-27,52650.0,USD,wire,succeeded
PAY-0312139,INV-0213825,ACC-10242,2022-09-10,52650.0,USD,ach,succeeded
PAY-0312140,INV-0213826,ACC-10242,2022-11-14,52650.0,USD,wire,succeeded
PAY-0312141,INV-0213827,ACC-10242,2022-11-22,52650.0,USD,check,succeeded
PAY-0312142,INV-0213829,ACC-10242,2023-01-27,52650.0,USD,wire,succeeded
PAY-0312143,INV-0213830,ACC-10242,2023-03-09,52650.0,USD,credit_card,succeeded
PAY-0312144,INV-0213831,ACC-10242,2023-03-17,52650.0,USD,wire,succeeded
PAY-0312145,INV-0213832,ACC-10242,2023-04-07,52650.0,USD,check,succeeded
PAY-0312146,INV-0213833,ACC-10242,2023-05-28,52650.0,USD,ach,succeeded
PAY-0312147,INV-0213834,ACC-10242,2023-06-29,52650.0,USD,ach,succeeded
PAY-0312148,INV-0213835,ACC-10242,2023-07-26,52650.0,USD,wire,succeeded
PAY-0312149,INV-0213836,ACC-10242,2023-08-20,52650.0,USD,ach,succeeded
PAY-0312150,INV-0213837,ACC-10242,2023-09-16,52650.0,USD,wire,succeeded
PAY-0312151,INV-0213838,ACC-10242,2023-10-12,52650.0,USD,check,succeeded
PAY-0312152,INV-0213839,ACC-10242,2023-12-01,63769.35,USD,ach,succeeded
PAY-0312153,INV-0213840,ACC-10242,2024-01-10,63769.35,USD,wire,succeeded
PAY-0312154,INV-0213841,ACC-10242,2024-01-26,63769.35,USD,wire,succeeded
PAY-0312155,INV-0213842,ACC-10242,2024-02-28,63769.35,USD,credit_card,succeeded
PAY-0312156,INV-0213843,ACC-10242,2024-03-26,63769.35,USD,wire,succeeded
PAY-0312157,INV-0213844,ACC-10242,2024-04-06,63769.35,USD,wire,succeeded
PAY-0312158,INV-0213845,ACC-10242,2024-05-15,63769.35,USD,wire,succeeded
PAY-0312159,INV-0213846,ACC-10242,2024-06-30,63769.35,USD,wire,succeeded
PAY-0312160,INV-0213847,ACC-10242,2024-08-13,63769.35,USD,wire,succeeded
PAY-0312161,INV-0213848,ACC-10242,2024-08-24,63769.35,USD,wire,succeeded
PAY-0312162,INV-0213849,ACC-10242,2024-09-29,63769.35,USD,credit_card,succeeded
PAY-0312163,INV-0213850,ACC-10242,2024-10-06,63769.35,USD,check,succeeded
PAY-0312164,INV-0213851,ACC-10242,2024-11-28,63769.35,USD,wire,succeeded
PAY-0312165,INV-0213852,ACC-10242,2025-01-08,63769.35,USD,wire,succeeded
PAY-0312166,INV-0213853,ACC-10242,2025-01-19,63769.35,USD,wire,succeeded
PAY-0312167,INV-0213854,ACC-10242,2025-03-03,63769.35,USD,ach,succeeded
PAY-0312168,INV-0213855,ACC-10242,2025-03-09,63769.35,USD,ach,succeeded
PAY-0312169,INV-0213856,ACC-10242,2025-05-05,63769.35,USD,wire,succeeded
PAY-0312170,INV-0213857,ACC-10242,2025-05-16,63769.35,USD,wire,succeeded
PAY-0312171,INV-0213858,ACC-10242,2025-06-15,63769.35,USD,wire,succeeded
PAY-0312172,INV-0213859,ACC-10242,2025-08-10,63769.35,USD,wire,succeeded
PAY-0312173,INV-0213860,ACC-10242,2025-09-07,63769.35,USD,wire,succeeded
PAY-0312174,INV-0213861,ACC-10242,2022-09-07,30344.59,USD,wire,succeeded
PAY-0312175,INV-0213862,ACC-10242,2023-09-12,30344.59,USD,wire,succeeded
PAY-0312176,INV-0213863,ACC-10242,2024-09-11,30344.59,USD,wire,succeeded
PAY-0312177,INV-0213864,ACC-10242,2025-08-18,30344.59,USD,wire,succeeded
PAY-0312178,INV-0213865,ACC-10242,2025-03-07,466428.55,USD,wire,succeeded
PAY-0312179,INV-0213866,ACC-10242,2025-02-07,32195.75,USD,credit_card,succeeded
PAY-0312180,INV-0213867,ACC-10242,2025-03-12,32195.75,USD,wire,succeeded
PAY-0312181,INV-0213868,ACC-10242,2025-04-15,32195.75,USD,wire,succeeded
PAY-0312182,INV-0213869,ACC-10242,2025-05-11,32195.75,USD,wire,succeeded
PAY-0312183,INV-0213870,ACC-10242,2025-06-01,32195.75,USD,wire,succeeded
PAY-0312184,INV-0213871,ACC-10242,2025-06-30,32195.75,USD,check,succeeded
PAY-0312185,INV-0213872,ACC-10242,2025-08-07,32195.75,USD,credit_card,succeeded
PAY-0312186,INV-0213873,ACC-10242,2025-09-12,32195.75,USD,ach,succeeded
PAY-0312187,INV-0213874,ACC-10242,2025-10-09,32195.75,USD,check,succeeded
PAY-0312188,INV-0213875,ACC-10242,2025-10-06,32195.75,USD,wire,succeeded
PAY-0312189,INV-0213876,ACC-10242,2025-11-12,32195.75,USD,wire,succeeded
PAY-0312190,INV-0213877,ACC-10242,2025-12-07,32195.75,USD,credit_card,succeeded
PAY-0312191,INV-0213878,ACC-10242,2026-01-31,32195.75,USD,ach,succeeded
PAY-0312192,INV-0213879,ACC-10242,2026-03-18,32195.75,USD,wire,succeeded
PAY-0312193,INV-0213880,ACC-10242,2026-03-27,32195.75,USD,check,succeeded
PAY-0312194,INV-0213881,ACC-10242,2026-04-17,32195.75,USD,wire,succeeded
PAY-0312195,INV-0213882,ACC-10242,2026-06-08,32195.75,USD,ach,succeeded
PAY-0312196,INV-0213885,ACC-10242,2025-02-20,164086.25,USD,credit_card,succeeded
PAY-0312197,INV-0213886,ACC-10242,2026-01-24,164086.25,USD,wire,succeeded
PAY-0312198,INV-0213887,ACC-10243,2022-07-12,2062971.27,USD,wire,succeeded
PAY-0312199,INV-0213888,ACC-10243,2022-07-05,149600.0,USD,check,succeeded
PAY-0312200,INV-0213889,ACC-10243,2022-07-08,149600.0,USD,wire,succeeded
PAY-0312201,INV-0213890,ACC-10243,2022-08-26,179585.28,USD,wire,succeeded
PAY-0312202,INV-0213891,ACC-10243,2022-09-17,179585.28,USD,wire,succeeded
PAY-0312203,INV-0213893,ACC-10243,2022-11-19,179585.28,USD,ach,succeeded
PAY-0312204,INV-0213894,ACC-10243,2023-01-02,179585.28,USD,ach,succeeded
PAY-0312205,INV-0213895,ACC-10243,2023-01-12,179585.28,USD,ach,succeeded
PAY-0312206,INV-0213896,ACC-10243,2023-02-22,179585.28,USD,wire,succeeded
PAY-0312207,INV-0213897,ACC-10243,2023-03-12,179585.28,USD,ach,succeeded
PAY-0312208,INV-0213898,ACC-10243,2023-05-03,179585.28,USD,wire,succeeded
PAY-0312209,INV-0213899,ACC-10243,2023-05-20,179585.28,USD,credit_card,succeeded
PAY-0312210,INV-0213900,ACC-10243,2023-07-04,179585.28,USD,ach,succeeded
PAY-0312211,INV-0213901,ACC-10243,2025-12-08,2038604.94,USD,check,succeeded
PAY-0312212,INV-0213902,ACC-10243,2026-01-05,557451.25,USD,wire,succeeded
PAY-0312213,INV-0213903,ACC-10243,2026-02-15,557451.25,USD,wire,succeeded
PAY-0312214,INV-0213905,ACC-10243,2026-03-16,557451.25,USD,wire,succeeded
PAY-0312215,INV-0213907,ACC-10243,2026-06-06,557451.25,USD,wire,succeeded
PAY-0312216,INV-0213910,ACC-10243,2025-12-23,304832.02,USD,credit_card,succeeded
PAY-0312217,INV-0213911,ACC-10243,2023-08-20,938750.0,USD,wire,succeeded
PAY-0312218,INV-0213912,ACC-10243,2023-08-13,115657.68,USD,check,succeeded
PAY-0312219,INV-0213913,ACC-10243,2023-09-08,115657.68,USD,wire,succeeded
PAY-0312220,INV-0213914,ACC-10243,2023-11-15,115657.68,USD,ach,succeeded
PAY-0312221,INV-0213915,ACC-10243,2023-11-28,115657.68,USD,credit_card,succeeded
PAY-0312222,INV-0213916,ACC-10243,2023-12-09,115657.68,USD,wire,succeeded
PAY-0312223,INV-0213917,ACC-10243,2024-01-17,115657.68,USD,wire,succeeded
PAY-0312224,INV-0213918,ACC-10243,2024-03-16,115657.68,USD,wire,succeeded
PAY-0312225,INV-0213919,ACC-10243,2024-03-24,115657.68,USD,ach,succeeded
PAY-0312226,INV-0213920,ACC-10243,2024-04-06,115657.68,USD,wire,succeeded
PAY-0312227,INV-0213921,ACC-10243,2024-06-03,115657.68,USD,wire,succeeded
PAY-0312228,INV-0213923,ACC-10243,2024-08-11,115657.68,USD,ach,succeeded
PAY-0312229,INV-0213924,ACC-10243,2024-09-14,115657.68,USD,wire,succeeded
PAY-0312230,INV-0213925,ACC-10243,2023-08-26,974546.54,USD,wire,succeeded
PAY-0312231,INV-0213926,ACC-10243,2024-09-13,974546.54,USD,ach,succeeded
PAY-0312232,INV-0213927,ACC-10243,2024-12-01,1063950.03,USD,check,succeeded
PAY-0312233,INV-0213928,ACC-10243,2024-12-05,6642.0,USD,credit_card,succeeded
PAY-0312234,INV-0213929,ACC-10243,2025-01-16,6642.0,USD,wire,succeeded
PAY-0312235,INV-0213930,ACC-10243,2025-02-09,6642.0,USD,wire,succeeded
PAY-0312236,INV-0213931,ACC-10243,2025-01-16,6642.0,USD,wire,succeeded
PAY-0312237,INV-0213932,ACC-10243,2025-02-12,6642.0,USD,wire,succeeded
PAY-0312238,INV-0213933,ACC-10243,2025-04-08,6642.0,USD,credit_card,succeeded
PAY-0312239,INV-0213934,ACC-10243,2025-06-10,6642.0,USD,wire,succeeded
PAY-0312240,INV-0213935,ACC-10243,2025-06-22,6642.0,USD,credit_card,succeeded
PAY-0312241,INV-0213936,ACC-10243,2025-08-19,6642.0,USD,wire,succeeded
PAY-0312242,INV-0213937,ACC-10243,2025-07-18,6642.0,USD,wire,succeeded
PAY-0312243,INV-0213938,ACC-10243,2025-09-19,6642.0,USD,wire,succeeded
PAY-0312244,INV-0213939,ACC-10243,2025-11-21,6642.0,USD,ach,succeeded
PAY-0312245,INV-0213941,ACC-10243,2025-11-09,6642.0,USD,wire,succeeded
PAY-0312246,INV-0213942,ACC-10243,2026-01-20,6642.0,USD,wire,succeeded
PAY-0312247,INV-0213943,ACC-10243,2026-02-08,6642.0,USD,wire,succeeded
PAY-0312248,INV-0213944,ACC-10243,2026-02-27,6642.0,USD,wire,succeeded
PAY-0312249,INV-0213945,ACC-10243,2026-04-12,6642.0,USD,wire,succeeded
PAY-0312250,INV-0213946,ACC-10243,2026-06-16,6642.0,USD,wire,succeeded
PAY-0312251,INV-0213947,ACC-10243,2026-07-02,6642.0,USD,ach,succeeded
PAY-0312252,INV-0213950,ACC-10243,2024-12-11,366771.0,USD,wire,succeeded
PAY-0312253,INV-0213951,ACC-10243,2025-11-11,463296.0,USD,check,succeeded
PAY-0312254,INV-0213953,ACC-10244,2025-11-10,63094.92,EUR,wire,succeeded
PAY-0312255,INV-0213954,ACC-10244,2025-10-08,63094.92,EUR,ach,succeeded
PAY-0312256,INV-0213955,ACC-10244,2025-11-25,63094.92,EUR,ach,succeeded
PAY-0312257,INV-0213956,ACC-10244,2025-12-12,63094.92,EUR,check,succeeded
PAY-0312258,INV-0213957,ACC-10244,2026-02-24,63094.92,EUR,wire,succeeded
PAY-0312259,INV-0213958,ACC-10244,2026-02-25,63094.92,EUR,wire,succeeded
PAY-0312260,INV-0213959,ACC-10244,2026-04-06,63094.92,EUR,wire,succeeded
PAY-0312261,INV-0213960,ACC-10244,2026-04-12,63094.92,EUR,wire,succeeded
PAY-0312262,INV-0213961,ACC-10244,2026-05-22,63094.92,EUR,ach,succeeded
PAY-0312263,INV-0213964,ACC-10244,2025-10-01,415032.95,EUR,wire,succeeded
PAY-0312264,INV-0213965,ACC-10244,2023-04-16,172142.86,EUR,ach,succeeded
PAY-0312265,INV-0213966,ACC-10244,2023-04-17,195149.73,EUR,wire,succeeded
PAY-0312266,INV-0213967,ACC-10244,2024-04-04,195149.73,EUR,ach,succeeded
PAY-0312267,INV-0213968,ACC-10244,2025-04-06,195149.73,EUR,wire,succeeded
PAY-0312268,INV-0213970,ACC-10244,2023-12-06,93764.17,EUR,wire,succeeded
PAY-0312269,INV-0213971,ACC-10244,2023-12-12,93764.17,EUR,wire,succeeded
PAY-0312270,INV-0213972,ACC-10244,2024-01-23,93764.17,EUR,wire,succeeded
PAY-0312271,INV-0213973,ACC-10244,2024-01-28,93764.17,EUR,wire,succeeded
PAY-0312272,INV-0213974,ACC-10244,2024-03-31,93764.17,EUR,ach,succeeded
PAY-0312273,INV-0213975,ACC-10244,2024-04-25,93764.17,EUR,wire,succeeded
PAY-0312274,INV-0213976,ACC-10244,2024-04-10,93764.17,EUR,credit_card,succeeded
PAY-0312275,INV-0213977,ACC-10244,2024-05-26,93764.17,EUR,wire,succeeded
PAY-0312276,INV-0213978,ACC-10244,2024-07-20,93764.17,EUR,check,succeeded
PAY-0312277,INV-0213980,ACC-10244,2024-08-31,93764.17,EUR,wire,succeeded
PAY-0312278,INV-0213981,ACC-10244,2024-10-15,93764.17,EUR,wire,succeeded
PAY-0312279,INV-0213982,ACC-10244,2024-11-12,93764.17,EUR,wire,succeeded
PAY-0312280,INV-0213983,ACC-10244,2024-12-29,93764.17,EUR,wire,succeeded
PAY-0312281,INV-0213985,ACC-10244,2025-01-16,93764.17,EUR,wire,succeeded
PAY-0312282,INV-0213986,ACC-10244,2025-02-14,93764.17,EUR,ach,succeeded
PAY-0312283,INV-0213987,ACC-10244,2025-04-12,93764.17,EUR,wire,succeeded
PAY-0312284,INV-0213988,ACC-10244,2025-04-13,93764.17,EUR,ach,succeeded
PAY-0312285,INV-0213989,ACC-10244,2025-06-16,93764.17,EUR,wire,succeeded
PAY-0312286,INV-0213990,ACC-10244,2025-06-18,93764.17,EUR,wire,succeeded
PAY-0312287,INV-0213991,ACC-10244,2025-08-04,93764.17,EUR,wire,succeeded
PAY-0312288,INV-0213992,ACC-10244,2025-09-15,93764.17,EUR,ach,succeeded
PAY-0312289,INV-0213993,ACC-10244,2025-10-25,93764.17,EUR,ach,succeeded
PAY-0312290,INV-0213994,ACC-10244,2025-11-12,93764.17,EUR,wire,succeeded
PAY-0312291,INV-0213995,ACC-10244,2025-11-08,93764.17,EUR,wire,succeeded
PAY-0312292,INV-0213996,ACC-10244,2026-01-15,93764.17,EUR,wire,succeeded
PAY-0312293,INV-0213997,ACC-10244,2026-01-10,93764.17,EUR,ach,succeeded
PAY-0312294,INV-0213998,ACC-10244,2026-03-03,93764.17,EUR,wire,succeeded
PAY-0312295,INV-0213999,ACC-10244,2026-04-10,93764.17,EUR,ach,succeeded
PAY-0312296,INV-0214000,ACC-10244,2026-05-09,93764.17,EUR,ach,succeeded
PAY-0312297,INV-0214001,ACC-10244,2026-05-24,93764.17,EUR,wire,succeeded
PAY-0312298,INV-0214004,ACC-10245,2025-07-30,288114.29,USD,ach,succeeded
PAY-0312299,INV-0214005,ACC-10245,2025-06-17,62932.34,USD,check,succeeded
PAY-0312300,INV-0214006,ACC-10245,2025-07-25,62932.34,USD,wire,succeeded
PAY-0312301,INV-0214008,ACC-10245,2025-10-20,62932.34,USD,wire,succeeded
PAY-0312302,INV-0214009,ACC-10245,2025-11-05,62932.34,USD,credit_card,succeeded
PAY-0312303,INV-0214010,ACC-10245,2025-12-30,62932.34,USD,wire,succeeded
PAY-0312304,INV-0214012,ACC-10245,2026-01-31,62932.34,USD,ach,succeeded
PAY-0312305,INV-0214013,ACC-10245,2026-03-22,62932.34,USD,wire,succeeded
PAY-0312306,INV-0214014,ACC-10245,2026-03-21,62932.34,USD,wire,succeeded
PAY-0312307,INV-0214015,ACC-10245,2026-04-20,62932.34,USD,ach,succeeded
PAY-0312308,INV-0214016,ACC-10245,2026-05-06,62932.34,USD,ach,succeeded
PAY-0312309,INV-0214019,ACC-10245,2025-08-05,107452.8,USD,ach,succeeded
PAY-0312310,INV-0214021,ACC-10246,2022-09-03,127221.51,USD,credit_card,succeeded
PAY-0312311,INV-0214022,ACC-10246,2022-09-24,94039.34,USD,ach,succeeded
PAY-0312312,INV-0214023,ACC-10246,2022-08-18,94039.34,USD,wire,succeeded
PAY-0312313,INV-0214024,ACC-10246,2022-10-15,94039.34,USD,check,succeeded
PAY-0312314,INV-0214025,ACC-10246,2022-10-19,94039.34,USD,ach,succeeded
PAY-0312315,INV-0214026,ACC-10246,2022-12-16,94039.34,USD,wire,succeeded
PAY-0312316,INV-0214029,ACC-10246,2023-03-01,94039.34,USD,wire,succeeded
PAY-0312317,INV-0214030,ACC-10246,2023-05-09,94039.34,USD,wire,succeeded
PAY-0312318,INV-0214031,ACC-10246,2023-05-14,94039.34,USD,wire,succeeded
PAY-0312319,INV-0214032,ACC-10246,2023-05-23,94039.34,USD,wire,succeeded
PAY-0312320,INV-0214033,ACC-10246,2023-08-04,94039.34,USD,wire,succeeded
PAY-0312321,INV-0214034,ACC-10246,2023-08-23,94039.34,USD,ach,succeeded
PAY-0312322,INV-0214036,ACC-10246,2023-09-06,354375.0,USD,ach,succeeded
PAY-0312323,INV-0214038,ACC-10246,2024-03-02,49435.54,USD,ach,succeeded
PAY-0312324,INV-0214039,ACC-10246,2024-02-23,49435.54,USD,check,succeeded
PAY-0312325,INV-0214040,ACC-10246,2024-03-12,49435.54,USD,credit_card,succeeded
PAY-0312326,INV-0214041,ACC-10246,2024-05-03,49435.54,USD,ach,succeeded
PAY-0312327,INV-0214042,ACC-10246,2024-05-27,49435.54,USD,check,succeeded
PAY-0312328,INV-0214043,ACC-10246,2024-06-21,49435.54,USD,wire,succeeded
PAY-0312329,INV-0214044,ACC-10246,2024-08-03,49435.54,USD,ach,succeeded
PAY-0312330,INV-0214045,ACC-10246,2024-08-23,49435.54,USD,ach,succeeded
PAY-0312331,INV-0214046,ACC-10246,2024-10-02,49435.54,USD,wire,succeeded
PAY-0312332,INV-0214047,ACC-10246,2024-10-30,49435.54,USD,wire,succeeded
PAY-0312333,INV-0214048,ACC-10246,2024-12-04,49435.54,USD,ach,succeeded
PAY-0312334,INV-0214049,ACC-10246,2025-01-10,49435.54,USD,wire,succeeded
PAY-0312335,INV-0214050,ACC-10246,2025-01-27,49435.54,USD,credit_card,succeeded
PAY-0312336,INV-0214051,ACC-10246,2025-03-04,49435.54,USD,wire,succeeded
PAY-0312337,INV-0214053,ACC-10246,2025-04-19,49435.54,USD,check,succeeded
PAY-0312338,INV-0214054,ACC-10246,2025-06-03,49435.54,USD,wire,succeeded
PAY-0312339,INV-0214055,ACC-10246,2025-06-12,49435.54,USD,wire,succeeded
PAY-0312340,INV-0214056,ACC-10246,2025-07-30,49435.54,USD,wire,succeeded
PAY-0312341,INV-0214057,ACC-10246,2025-08-24,49435.54,USD,wire,succeeded
PAY-0312342,INV-0214058,ACC-10246,2025-09-21,49435.54,USD,credit_card,succeeded
PAY-0312343,INV-0214059,ACC-10246,2025-10-31,49435.54,USD,wire,succeeded
PAY-0312344,INV-0214060,ACC-10246,2025-11-10,49435.54,USD,wire,succeeded
PAY-0312345,INV-0214062,ACC-10246,2026-01-13,49435.54,USD,ach,succeeded
PAY-0312346,INV-0214063,ACC-10246,2026-02-12,49435.54,USD,wire,succeeded
PAY-0312347,INV-0214064,ACC-10246,2026-03-31,49435.54,USD,check,succeeded
PAY-0312348,INV-0214065,ACC-10246,2026-05-09,49435.54,USD,ach,succeeded
PAY-0312349,INV-0214066,ACC-10246,2026-05-29,49435.54,USD,ach,succeeded
PAY-0312350,INV-0214069,ACC-10246,2024-03-10,320787.5,USD,wire,succeeded
PAY-0312351,INV-0214070,ACC-10246,2025-01-29,320787.5,USD,wire,succeeded
PAY-0312352,INV-0214071,ACC-10246,2026-01-14,320787.5,USD,wire,succeeded
PAY-0312353,INV-0214072,ACC-10246,2023-05-07,2093514.31,USD,wire,succeeded
PAY-0312354,INV-0214073,ACC-10246,2023-04-22,248608.5,USD,wire,succeeded
PAY-0312355,INV-0214074,ACC-10246,2023-06-06,248608.5,USD,wire,succeeded
PAY-0312356,INV-0214075,ACC-10246,2023-06-13,248608.5,USD,wire,succeeded
PAY-0312357,INV-0214076,ACC-10246,2023-08-02,248608.5,USD,wire,succeeded
PAY-0312358,INV-0214077,ACC-10246,2023-09-08,248608.5,USD,check,succeeded
PAY-0312359,INV-0214078,ACC-10246,2023-10-07,248608.5,USD,ach,succeeded
PAY-0312360,INV-0214079,ACC-10246,2023-10-25,248608.5,USD,ach,succeeded
PAY-0312361,INV-0214080,ACC-10246,2023-12-07,248608.5,USD,wire,succeeded
PAY-0312362,INV-0214081,ACC-10246,2024-01-10,248608.5,USD,wire,succeeded
PAY-0312363,INV-0214082,ACC-10246,2024-01-16,248608.5,USD,wire,succeeded
PAY-0312364,INV-0214083,ACC-10246,2024-02-26,248608.5,USD,credit_card,succeeded
PAY-0312365,INV-0214084,ACC-10246,2024-04-01,248608.5,USD,wire,succeeded
PAY-0312366,INV-0214085,ACC-10246,2024-05-16,248608.5,USD,wire,succeeded
PAY-0312367,INV-0214086,ACC-10246,2024-05-21,248608.5,USD,credit_card,succeeded
PAY-0312368,INV-0214087,ACC-10246,2024-06-23,248608.5,USD,ach,succeeded
PAY-0312369,INV-0214088,ACC-10246,2024-08-21,248608.5,USD,wire,succeeded
PAY-0312370,INV-0214089,ACC-10246,2024-09-22,248608.5,USD,wire,succeeded
PAY-0312371,INV-0214090,ACC-10246,2024-09-19,248608.5,USD,wire,succeeded
PAY-0312372,INV-0214091,ACC-10246,2024-10-17,248608.5,USD,ach,succeeded
PAY-0312373,INV-0214092,ACC-10246,2024-11-26,248608.5,USD,wire,succeeded
PAY-0312374,INV-0214094,ACC-10246,2025-01-11,307655.75,USD,ach,succeeded
PAY-0312375,INV-0214095,ACC-10246,2025-02-06,307655.75,USD,wire,succeeded
PAY-0312376,INV-0214096,ACC-10246,2025-03-13,307655.75,USD,wire,succeeded
PAY-0312377,INV-0214097,ACC-10246,2025-05-30,307655.75,USD,wire,succeeded
PAY-0312378,INV-0214098,ACC-10246,2023-04-23,5850.0,USD,credit_card,succeeded
PAY-0312379,INV-0214099,ACC-10246,2024-04-07,5850.0,USD,wire,succeeded
