line_item_id,contract_id,account_id,sku,category,quantity,list_price_usd,discount_pct,unit_price,currency,billing_freq,start_date,end_date
LI-0506192,CON-070678,ACC-10277,SUP-GOL-DC,support,5,35000.0,0.15,29750.0,USD,annual,2024-11-17,2025-04-16
LI-0506193,CON-070678,ACC-10277,SUP-SIL-CORE,support,2,13500.0,0.3,9450.0,USD,annual,2024-04-16,2025-04-16
LI-0506194,CON-070679,ACC-10278,SW-ZTN-140,software_subscription,322,140.0,0.2,112.0,USD,monthly,2025-05-28,2028-05-28
LI-0506195,CON-070679,ACC-10278,SD-1200,hardware,4,12285.71,0.15,10442.85,USD,one_time,2025-05-28,2028-05-28
LI-0506196,CON-070679,ACC-10278,FW-1400,hardware,3,40571.43,0.3,28400.0,USD,one_time,2025-05-28,2028-05-28
LI-0506197,CON-070679,ACC-10278,SW-ZTN-120,software_subscription,185,87.5,0.05,83.12,USD,monthly,2025-05-28,2028-05-28
LI-0506198,CON-070679,ACC-10278,SW-OBS-140,software_subscription,261,120.0,0.15,102.0,USD,monthly,2025-05-28,2028-05-28
LI-0506199,CON-070679,ACC-10278,LB-1600,hardware,1,85000.0,0.2,68000.0,USD,one_time,2025-05-28,2028-05-28
LI-0506200,CON-070679,ACC-10278,SW-NOC-120,software_subscription,309,112.5,0.0,112.5,USD,annual,2025-05-28,2028-05-28
LI-0506201,CON-070679,ACC-10278,WAP-1400,hardware,7,1221.43,0.3,855.0,USD,one_time,2025-05-28,2028-05-28
LI-0506202,CON-070679,ACC-10278,SW-ZTN-110,software_subscription,24,61.25,0.2,49.0,USD,annual,2025-05-28,2028-05-28
LI-0506203,CON-070679,ACC-10278,SW-SDC-140,software_subscription,420,800.0,0.15,680.0,USD,monthly,2025-05-28,2028-05-28
LI-0506204,CON-070679,ACC-10278,PS-MS,services,1,95000.0,0.2,76000.0,USD,one_time,2025-05-28,2028-05-28
LI-0506205,CON-070680,ACC-10278,SD-1100,hardware,1,9142.86,0.2,7314.29,USD,one_time,2025-04-12,2027-04-12
LI-0506206,CON-070680,ACC-10278,SW-SDC-120,software_subscription,16,500.0,0.2,400.0,USD,monthly,2025-04-12,2027-04-12
LI-0506207,CON-070680,ACC-10278,SD-1500,hardware,3,21714.29,0.0,21714.29,USD,one_time,2025-04-12,2027-04-12
LI-0506208,CON-070680,ACC-10278,SUP-PLA-CORE,support,1,27500.0,0.2,22000.0,USD,annual,2025-04-12,2027-04-12
LI-0506209,CON-070680,ACC-10278,SW-NOC-130,software_subscription,239,146.25,0.1,131.62,USD,annual,2025-04-12,2027-04-12
LI-0506210,CON-070680,ACC-10278,SW-ZTN-140,software_subscription,103,140.0,0.15,119.0,USD,monthly,2025-04-12,2027-04-12
LI-0506211,CON-070680,ACC-10278,FW-1400,hardware,6,40571.43,0.2,32457.14,USD,one_time,2025-04-12,2027-04-12
LI-0506212,CON-070680,ACC-10278,PS-IS,services,1,45000.0,0.0,45000.0,USD,one_time,2025-04-12,2027-04-12
LI-0506213,CON-070680,ACC-10278,SUP-SIL-CORE,support,1,13500.0,0.3,9450.0,USD,annual,2025-09-17,2027-04-12
LI-0506214,CON-070680,ACC-10278,SUP-PLA-EDGE,support,4,13750.0,0.0,13750.0,USD,annual,2025-04-12,2027-04-12
LI-0506215,CON-070680,ACC-10278,SW-SDC-140,software_subscription,196,800.0,0.2,640.0,USD,annual,2025-04-12,2027-04-12
LI-0506216,CON-070680,ACC-10278,SW-SDC-130,software_subscription,245,650.0,0.15,552.5,USD,monthly,2025-04-12,2027-04-12
LI-0506217,CON-070680,ACC-10278,SW-NOC-140,software_subscription,431,180.0,0.1,162.0,USD,monthly,2025-04-12,2027-04-12
LI-0506218,CON-070680,ACC-10278,SUP-GOL-DC,support,4,35000.0,0.05,33250.0,USD,annual,2025-04-12,2027-04-12
LI-0506219,CON-070681,ACC-10279,SD-1400,hardware,1,18571.43,0.3,12037.04,EUR,one_time,2024-12-05,2025-12-05
LI-0506220,CON-070681,ACC-10279,SUP-GOL-DC,support,2,35000.0,0.0,32407.41,EUR,annual,2024-12-05,2025-12-05
LI-0506221,CON-070681,ACC-10279,SUP-SIL-CORE,support,1,13500.0,0.25,9375.0,EUR,annual,2024-12-05,2025-12-05
LI-0506222,CON-070681,ACC-10279,PS-NDW,services,1,22000.0,0.0,20370.37,EUR,one_time,2024-12-05,2025-12-05
LI-0506223,CON-070681,ACC-10279,SUP-SIL-EDGE,support,1,6750.0,0.05,5937.5,EUR,annual,2024-12-05,2025-12-05
LI-0506224,CON-070681,ACC-10279,SUP-GOL-EDGE,support,1,10000.0,0.1,8333.33,EUR,annual,2024-12-05,2025-12-05
LI-0506225,CON-070682,ACC-10280,SUP-GOL-CORE,support,4,20000.0,0.15,17000.0,USD,annual,2023-07-28,2024-07-28
LI-0506226,CON-070682,ACC-10280,SUP-SIL-CORE,support,5,13500.0,0.15,11475.0,USD,annual,2023-07-28,2024-07-28
LI-0506227,CON-070682,ACC-10280,PS-EE,services,1,320000.0,0.15,272000.0,USD,one_time,2023-07-28,2024-07-28
LI-0506228,CON-070682,ACC-10280,PS-IS,services,1,45000.0,0.3,31500.0,USD,one_time,2023-07-28,2024-07-28
LI-0506229,CON-070682,ACC-10280,CR-1500,hardware,6,141428.57,0.35,91928.57,USD,one_time,2023-07-28,2024-07-28
LI-0506230,CON-070682,ACC-10280,SW-NOC-130,software_subscription,266,146.25,0.15,124.31,USD,monthly,2023-07-28,2024-07-28
LI-0506231,CON-070683,ACC-10280,SUP-GOL-DC,support,5,35000.0,0.2,28000.0,USD,annual,2022-07-04,2025-07-04
LI-0506232,CON-070683,ACC-10280,SW-SEC-110,software_subscription,273,107.5,0.05,102.12,USD,annual,2022-07-04,2025-07-04
LI-0506233,CON-070683,ACC-10280,SW-OBS-130,software_subscription,395,96.25,0.05,91.44,USD,monthly,2022-07-04,2025-07-04
LI-0506234,CON-070683,ACC-10280,SD-1500,hardware,5,21714.29,0.2,17371.43,USD,one_time,2022-07-04,2025-07-04
LI-0506235,CON-070683,ACC-10280,AX-1200,hardware,4,5214.29,0.25,3910.72,USD,one_time,2022-07-04,2025-07-04
LI-0506236,CON-070683,ACC-10280,SUP-SIL-EDGE,support,1,6750.0,0.15,5737.5,USD,annual,2022-07-04,2025-07-04
LI-0506237,CON-070683,ACC-10280,SW-SEC-110,software_subscription,164,107.5,0.1,96.75,USD,annual,2022-07-04,2025-07-04
LI-0506238,CON-070683,ACC-10280,CR-1100,hardware,5,64285.71,0.35,41785.71,USD,one_time,2022-07-04,2025-07-04
LI-0506239,CON-070683,ACC-10280,SW-ZTN-130,software_subscription,34,113.75,0.2,91.0,USD,monthly,2022-07-04,2025-07-04
LI-0506240,CON-070683,ACC-10280,SW-SEC-120,software_subscription,169,155.0,0.35,100.75,USD,monthly,2022-07-04,2025-07-04
LI-0506241,CON-070683,ACC-10280,SUP-PLA-EDGE,support,1,13750.0,0.15,11687.5,USD,annual,2024-12-12,2025-07-04
LI-0506242,CON-070684,ACC-10281,SW-SDC-130,software_subscription,59,650.0,0.15,438.49,GBP,annual,2025-01-15,2026-01-15
LI-0506243,CON-070684,ACC-10281,SW-ZTN-120,software_subscription,229,87.5,0.0,69.44,GBP,annual,2025-01-15,2026-01-15
LI-0506244,CON-070684,ACC-10281,SUP-GOL-CORE,support,7,20000.0,0.05,15079.37,GBP,annual,2025-01-15,2026-01-15
LI-0506245,CON-070684,ACC-10281,SUP-SIL-CORE,support,1,13500.0,0.35,6964.29,GBP,annual,2025-01-15,2026-01-15
LI-0506246,CON-070684,ACC-10281,SUP-GOL-CORE,support,5,20000.0,0.05,15079.37,GBP,annual,2025-01-15,2026-01-15
LI-0506247,CON-070684,ACC-10281,SUP-SIL-DC,support,2,23625.0,0.1,16875.0,GBP,annual,2025-01-15,2026-01-15
LI-0506248,CON-070684,ACC-10281,SW-NOC-130,software_subscription,428,146.25,0.2,92.86,GBP,monthly,2025-01-15,2026-01-15
LI-0506249,CON-070684,ACC-10281,AX-1300,hardware,5,6571.43,0.05,4954.65,GBP,one_time,2025-01-15,2026-01-15
LI-0506250,CON-070684,ACC-10281,LB-1200,hardware,6,45000.0,0.2,28571.43,GBP,one_time,2025-01-15,2026-01-15
LI-0506251,CON-070684,ACC-10281,PS-IE,services,1,180000.0,0.25,107142.86,GBP,one_time,2025-01-15,2026-01-15
LI-0506252,CON-070684,ACC-10281,SUP-PLA-EDGE,support,1,13750.0,0.05,10367.06,GBP,annual,2025-01-15,2026-01-15
LI-0506253,CON-070684,ACC-10281,FW-1600,hardware,4,56857.14,0.35,29331.06,GBP,one_time,2025-01-15,2026-01-15
LI-0506254,CON-070684,ACC-10281,SW-ZTN-140,software_subscription,555,140.0,0.2,88.89,GBP,annual,2025-01-15,2026-01-15
LI-0506255,CON-070684,ACC-10281,SUP-BRO-DC,support,5,15750.0,0.2,10000.0,GBP,annual,2025-01-15,2026-01-15
LI-0506256,CON-070685,ACC-10281,SW-SDC-130,software_subscription,327,650.0,0.0,515.87,GBP,annual,2025-02-01,2030-02-01
LI-0506257,CON-070685,ACC-10281,SW-NOC-110,software_subscription,135,78.75,0.25,46.88,GBP,annual,2025-02-01,2030-02-01
LI-0506258,CON-070685,ACC-10281,SUP-PLA-CORE,support,5,27500.0,0.0,21825.4,GBP,annual,2025-02-01,2030-02-01
LI-0506259,CON-070685,ACC-10281,SUP-BRO-DC,support,2,15750.0,0.25,9375.0,GBP,annual,2025-02-01,2030-02-01
LI-0506260,CON-070685,ACC-10281,SW-NOC-140,software_subscription,153,180.0,0.05,135.71,GBP,annual,2025-02-01,2030-02-01
LI-0506261,CON-070685,ACC-10281,SD-1400,hardware,1,18571.43,0.05,14002.27,GBP,one_time,2025-02-01,2030-02-01
LI-0506262,CON-070685,ACC-10281,WAP-1100,hardware,8,642.86,0.3,357.14,GBP,one_time,2025-02-01,2030-02-01
LI-0506263,CON-070685,ACC-10281,LB-1700,hardware,1,95000.0,0.15,64087.3,GBP,one_time,2025-02-01,2030-02-01
LI-0506264,CON-070685,ACC-10281,SD-1200,hardware,8,12285.71,0.15,8287.98,GBP,one_time,2025-02-01,2030-02-01
LI-0506265,CON-070685,ACC-10281,SUP-GOL-DC,support,5,35000.0,0.0,27777.78,GBP,annual,2025-02-01,2030-02-01
LI-0506266,CON-070685,ACC-10281,SW-NOC-140,software_subscription,403,180.0,0.05,135.71,GBP,monthly,2025-02-01,2030-02-01
LI-0506267,CON-070685,ACC-10281,SW-NOC-110,software_subscription,507,78.75,0.1,56.25,GBP,monthly,2025-02-01,2030-02-01
LI-0506268,CON-070686,ACC-10282,SUP-BRO-CORE,support,1,9000.0,0.0,9000.0,USD,annual,2025-05-05,2026-05-05
LI-0506269,CON-070686,ACC-10282,SW-SEC-110,software_subscription,163,107.5,0.3,75.25,USD,monthly,2025-05-05,2026-05-05
LI-0506270,CON-070686,ACC-10282,PS-NDW,services,1,22000.0,0.2,17600.0,USD,one_time,2025-05-05,2026-05-05
LI-0506271,CON-070686,ACC-10282,SW-SEC-110,software_subscription,276,107.5,0.0,107.5,USD,annual,2025-05-05,2026-05-05
LI-0506272,CON-070687,ACC-10282,WAP-1700,hardware,7,1800.0,0.2,1440.0,USD,one_time,2025-12-17,2026-12-17
LI-0506273,CON-070687,ACC-10282,SW-SDC-130,software_subscription,47,650.0,0.1,585.0,USD,monthly,2025-12-17,2026-12-17
LI-0506274,CON-070687,ACC-10282,SW-OBS-130,software_subscription,46,96.25,0.0,96.25,USD,monthly,2025-12-17,2026-12-17
LI-0506275,CON-070687,ACC-10282,FW-1700,hardware,5,65000.0,0.3,45500.0,USD,one_time,2025-12-17,2026-12-17
LI-0506276,CON-070687,ACC-10282,PS-HCA,services,1,18000.0,0.1,16200.0,USD,one_time,2025-12-17,2026-12-17
LI-0506277,CON-070687,ACC-10282,SW-SEC-140,software_subscription,144,250.0,0.15,212.5,USD,monthly,2025-12-17,2026-12-17
LI-0506278,CON-070687,ACC-10282,SUP-PLA-DC,support,5,48125.0,0.3,33687.5,USD,annual,2026-06-19,2026-12-17
LI-0506279,CON-070687,ACC-10282,LB-1100,hardware,2,35000.0,0.2,28000.0,USD,one_time,2025-12-17,2026-12-17
LI-0506280,CON-070687,ACC-10282,SUP-BRO-DC,support,2,15750.0,0.1,14175.0,USD,annual,2025-12-17,2026-12-17
LI-0506281,CON-070687,ACC-10282,SW-OBS-130,software_subscription,245,96.25,0.25,72.19,USD,annual,2025-12-17,2026-12-17
LI-0506282,CON-070687,ACC-10282,SW-OBS-130,software_subscription,312,96.25,0.1,86.62,USD,annual,2025-12-17,2026-12-17
LI-0506283,CON-070687,ACC-10282,SUP-BRO-EDGE,support,3,4500.0,0.35,2925.0,USD,annual,2025-12-17,2026-12-17
LI-0506284,CON-070688,ACC-10283,FW-1400,hardware,14,40571.43,0.2,32457.14,USD,one_time,2023-04-01,2028-04-01
LI-0506285,CON-070688,ACC-10283,SW-OBS-110,software_subscription,82,48.75,0.2,39.0,USD,annual,2023-04-01,2028-04-01
LI-0506286,CON-070688,ACC-10283,SUP-GOL-DC,support,10,35000.0,0.25,26250.0,USD,annual,2023-04-01,2028-04-01
LI-0506287,CON-070688,ACC-10283,SUP-BRO-CORE,support,5,9000.0,0.1,8100.0,USD,annual,2023-04-01,2028-04-01
LI-0506288,CON-070688,ACC-10283,SW-SDC-140,software_subscription,91,800.0,0.2,640.0,USD,monthly,2023-04-01,2028-04-01
LI-0506289,CON-070688,ACC-10283,SUP-PLA-DC,support,2,48125.0,0.1,43312.5,USD,annual,2023-04-01,2028-04-01
LI-0506290,CON-070688,ACC-10283,FW-1100,hardware,13,16142.86,0.2,12914.29,USD,one_time,2023-04-01,2028-04-01
LI-0506291,CON-070688,ACC-10283,PS-IS,services,1,45000.0,0.2,36000.0,USD,one_time,2023-04-01,2028-04-01
LI-0506292,CON-070688,ACC-10283,PS-EE,services,1,320000.0,0.2,256000.0,USD,one_time,2023-04-01,2028-04-01
LI-0506293,CON-070688,ACC-10283,SUP-PLA-CORE,support,8,27500.0,0.2,22000.0,USD,annual,2023-04-01,2028-04-01
LI-0506294,CON-070688,ACC-10283,SUP-GOL-DC,support,11,35000.0,0.25,26250.0,USD,annual,2023-04-01,2028-04-01
LI-0506295,CON-070688,ACC-10283,PS-IS,services,1,45000.0,0.1,40500.0,USD,one_time,2023-04-01,2028-04-01
LI-0506296,CON-070689,ACC-10283,SW-SDC-130,software_subscription,680,650.0,0.2,520.0,USD,annual,2025-06-27,2029-07-11
LI-0506297,CON-070689,ACC-10283,SUP-SIL-EDGE,support,5,6750.0,0.05,6412.5,USD,annual,2024-07-11,2029-07-11
LI-0506298,CON-070689,ACC-10283,SW-OBS-110,software_subscription,461,48.75,0.1,43.88,USD,annual,2024-07-11,2029-07-11
LI-0506299,CON-070689,ACC-10283,SUP-SIL-CORE,support,5,13500.0,0.15,11475.0,USD,annual,2024-07-11,2029-07-11
LI-0506300,CON-070689,ACC-10283,SW-SDC-140,software_subscription,725,800.0,0.2,640.0,USD,monthly,2024-07-11,2029-07-11
LI-0506301,CON-070689,ACC-10283,SUP-BRO-EDGE,support,4,4500.0,0.15,3825.0,USD,annual,2024-07-11,2029-07-11
LI-0506302,CON-070689,ACC-10283,WAP-1700,hardware,14,1800.0,0.15,1530.0,USD,one_time,2024-07-11,2029-07-11
LI-0506303,CON-070689,ACC-10283,FW-1600,hardware,1,56857.14,0.2,45485.71,USD,one_time,2024-07-11,2029-07-11
LI-0506304,CON-070689,ACC-10283,SUP-SIL-EDGE,support,3,6750.0,0.2,5400.0,USD,annual,2024-07-11,2029-07-11
LI-0506305,CON-070689,ACC-10283,SW-SDC-140,software_subscription,293,800.0,0.3,560.0,USD,annual,2024-07-11,2029-07-11
LI-0506306,CON-070689,ACC-10283,SW-ZTN-110,software_subscription,830,61.25,0.2,49.0,USD,monthly,2024-07-11,2029-07-11
LI-0506307,CON-070689,ACC-10283,SUP-BRO-CORE,support,7,9000.0,0.3,6300.0,USD,annual,2024-07-11,2029-07-11
LI-0506308,CON-070689,ACC-10283,SUP-GOL-CORE,support,7,20000.0,0.1,18000.0,USD,annual,2024-07-11,2029-07-11
LI-0506309,CON-070690,ACC-10283,PS-NDW,services,1,22000.0,0.15,18700.0,USD,one_time,2025-12-11,2030-12-11
LI-0506310,CON-070690,ACC-10283,SW-SEC-140,software_subscription,154,250.0,0.1,225.0,USD,monthly,2025-12-11,2030-12-11
LI-0506311,CON-070690,ACC-10283,SUP-GOL-DC,support,4,35000.0,0.15,29750.0,USD,annual,2025-12-11,2030-12-11
LI-0506312,CON-070690,ACC-10283,SUP-BRO-DC,support,11,15750.0,0.0,15750.0,USD,annual,2025-12-11,2030-12-11
LI-0506313,CON-070690,ACC-10283,SW-OBS-130,software_subscription,706,96.25,0.15,81.81,USD,annual,2025-12-11,2030-12-11
LI-0506314,CON-070690,ACC-10283,SW-OBS-120,software_subscription,806,72.5,0.25,54.38,USD,annual,2025-12-11,2030-12-11
LI-0506315,CON-070690,ACC-10283,SW-SEC-140,software_subscription,303,250.0,0.2,200.0,USD,monthly,2025-12-11,2030-12-11
LI-0506316,CON-070690,ACC-10283,AX-1600,hardware,8,10642.86,0.0,10642.86,USD,one_time,2025-12-11,2030-12-11
LI-0506317,CON-070690,ACC-10283,WAP-1300,hardware,2,1028.57,0.35,668.57,USD,one_time,2025-12-11,2030-12-11
LI-0506318,CON-070690,ACC-10283,SUP-PLA-CORE,support,5,27500.0,0.1,24750.0,USD,annual,2025-12-11,2030-12-11
LI-0506319,CON-070690,ACC-10283,SW-ZTN-130,software_subscription,553,113.75,0.2,91.0,USD,monthly,2025-12-11,2030-12-11
LI-0506320,CON-070690,ACC-10283,SW-NOC-110,software_subscription,593,78.75,0.15,66.94,USD,annual,2025-12-11,2030-12-11
LI-0506321,CON-070690,ACC-10283,FW-1600,hardware,5,56857.14,0.2,45485.71,USD,one_time,2025-12-11,2030-12-11
LI-0506322,CON-070690,ACC-10283,SUP-GOL-CORE,support,5,20000.0,0.1,18000.0,USD,annual,2025-12-11,2030-12-11
LI-0506323,CON-070691,ACC-10283,PS-OT,services,1,38000.0,0.15,32300.0,USD,one_time,2025-07-18,2028-07-18
LI-0506324,CON-070691,ACC-10283,SW-NOC-130,software_subscription,788,146.25,0.0,146.25,USD,annual,2025-07-18,2028-07-18
LI-0506325,CON-070691,ACC-10283,SUP-PLA-DC,support,11,48125.0,0.2,38500.0,USD,annual,2025-07-18,2028-07-18
LI-0506326,CON-070691,ACC-10283,SW-NOC-130,software_subscription,564,146.25,0.35,95.06,USD,monthly,2025-09-29,2028-07-18
LI-0506327,CON-070691,ACC-10283,SUP-BRO-DC,support,3,15750.0,0.15,13387.5,USD,annual,2025-07-18,2028-07-18
LI-0506328,CON-070691,ACC-10283,SUP-PLA-CORE,support,2,27500.0,0.35,17875.0,USD,annual,2025-07-18,2028-07-18
LI-0506329,CON-070691,ACC-10283,SD-1100,hardware,2,9142.86,0.15,7771.43,USD,one_time,2025-07-18,2028-07-18
LI-0506330,CON-070691,ACC-10283,SUP-SIL-CORE,support,2,13500.0,0.0,13500.0,USD,annual,2025-07-18,2028-07-18
LI-0506331,CON-070691,ACC-10283,FW-1600,hardware,5,56857.14,0.25,42642.86,USD,one_time,2025-07-18,2028-07-18
LI-0506332,CON-070691,ACC-10283,SUP-GOL-EDGE,support,1,10000.0,0.1,9000.0,USD,annual,2025-07-18,2028-07-18
LI-0506333,CON-070691,ACC-10283,PS-CID,services,1,140000.0,0.1,126000.0,USD,one_time,2025-07-18,2028-07-18
LI-0506334,CON-070691,ACC-10283,CR-1700,hardware,14,180000.0,0.15,153000.0,USD,one_time,2025-07-18,2028-07-18
LI-0506335,CON-070691,ACC-10283,SW-SDC-130,software_subscription,377,650.0,0.2,520.0,USD,monthly,2026-01-25,2028-07-18
LI-0506336,CON-070692,ACC-10284,SW-NOC-110,software_subscription,221,78.75,0.1,10578.36,JPY,annual,2023-05-10,2028-05-10
LI-0506337,CON-070692,ACC-10284,WAP-1200,hardware,14,835.71,0.1,112259.55,JPY,one_time,2027-08-03,2028-05-10
LI-0506338,CON-070692,ACC-10284,SW-ZTN-130,software_subscription,514,113.75,0.15,14430.97,JPY,monthly,2023-05-10,2028-05-10
LI-0506339,CON-070692,ACC-10284,CR-1500,hardware,2,141428.57,0.2,16886993.43,JPY,one_time,2023-05-10,2028-05-10
LI-0506340,CON-070692,ACC-10284,PS-MS,services,1,95000.0,0.1,12761194.03,JPY,one_time,2023-05-10,2028-05-10
LI-0506341,CON-070692,ACC-10284,SW-SDC-130,software_subscription,609,650.0,0.0,97014.93,JPY,monthly,2023-05-10,2028-05-10
LI-0506342,CON-070692,ACC-10284,SW-SDC-110,software_subscription,554,350.0,0.25,39179.1,JPY,annual,2023-05-10,2028-05-10
LI-0506343,CON-070693,ACC-10284,SW-SEC-140,software_subscription,380,250.0,0.35,24253.73,JPY,monthly,2023-10-04,2025-10-04
LI-0506344,CON-070693,ACC-10284,SUP-BRO-EDGE,support,3,4500.0,0.2,537313.43,JPY,annual,2023-10-04,2025-10-04
LI-0506345,CON-070693,ACC-10284,CR-1200,hardware,3,83571.43,0.2,9978678.21,JPY,one_time,2023-10-04,2025-10-04
LI-0506346,CON-070693,ACC-10284,FW-1100,hardware,6,16142.86,0.1,2168443.88,JPY,one_time,2023-10-04,2025-10-04
LI-0506347,CON-070693,ACC-10284,SUP-GOL-DC,support,1,35000.0,0.1,4701492.54,JPY,annual,2023-10-04,2025-10-04
LI-0506348,CON-070693,ACC-10284,SW-SEC-130,software_subscription,944,202.5,0.15,25690.3,JPY,monthly,2023-10-04,2025-10-04
LI-0506349,CON-070693,ACC-10284,WAP-1700,hardware,11,1800.0,0.2,214925.37,JPY,one_time,2023-10-04,2025-10-04
LI-0506350,CON-070693,ACC-10284,SUP-GOL-EDGE,support,9,10000.0,0.05,1417910.45,JPY,annual,2023-10-04,2025-10-04
LI-0506351,CON-070693,ACC-10284,AX-1200,hardware,2,5214.29,0.15,661514.4,JPY,one_time,2023-10-04,2025-10-04
LI-0506352,CON-070693,ACC-10284,SW-SDC-130,software_subscription,805,650.0,0.05,92164.18,JPY,monthly,2023-10-04,2025-10-04
LI-0506353,CON-070694,ACC-10284,SUP-BRO-CORE,support,6,9000.0,0.25,1007462.69,JPY,annual,2023-07-20,2028-07-20
LI-0506354,CON-070694,ACC-10284,SUP-PLA-EDGE,support,3,13750.0,0.0,2052238.81,JPY,annual,2023-07-20,2028-07-20
LI-0506355,CON-070694,ACC-10284,SW-OBS-140,software_subscription,109,120.0,0.3,12537.31,JPY,monthly,2023-07-20,2028-07-20
LI-0506356,CON-070694,ACC-10284,SUP-GOL-EDGE,support,7,10000.0,0.2,1194029.85,JPY,annual,2023-07-20,2028-07-20
LI-0506357,CON-070694,ACC-10284,SUP-SIL-CORE,support,3,13500.0,0.1,1813432.84,JPY,annual,2023-07-20,2028-07-20
LI-0506358,CON-070694,ACC-10284,SW-SDC-110,software_subscription,96,350.0,0.05,49626.87,JPY,monthly,2023-07-20,2028-07-20
LI-0506359,CON-070694,ACC-10284,WAP-1400,hardware,4,1221.43,0.15,154957.54,JPY,one_time,2023-07-20,2028-07-20
LI-0506360,CON-070694,ACC-10284,PS-NDW,services,1,22000.0,0.0,3283582.09,JPY,one_time,2023-07-20,2028-07-20
LI-0506361,CON-070694,ACC-10284,AX-1500,hardware,12,9285.71,0.1,1247334.18,JPY,one_time,2023-07-20,2028-07-20
LI-0506362,CON-070694,ACC-10284,SW-OBS-140,software_subscription,956,120.0,0.15,15223.88,JPY,annual,2023-07-20,2028-07-20
LI-0506363,CON-070695,ACC-10285,CR-1500,hardware,3,141428.57,0.1,127285.71,USD,one_time,2022-11-20,2025-11-20
LI-0506364,CON-070695,ACC-10285,SW-SDC-110,software_subscription,140,350.0,0.05,332.5,USD,monthly,2022-11-20,2025-11-20
LI-0506365,CON-070695,ACC-10285,FW-1600,hardware,4,56857.14,0.2,45485.71,USD,one_time,2023-08-28,2025-11-20
LI-0506366,CON-070695,ACC-10285,SW-ZTN-120,software_subscription,170,87.5,0.05,83.12,USD,monthly,2023-07-21,2025-11-20
LI-0506367,CON-070695,ACC-10285,SUP-PLA-DC,support,2,48125.0,0.2,38500.0,USD,annual,2022-11-20,2025-11-20
LI-0506368,CON-070695,ACC-10285,SUP-PLA-DC,support,1,48125.0,0.2,38500.0,USD,annual,2022-11-20,2025-11-20
LI-0506369,CON-070695,ACC-10285,SW-OBS-110,software_subscription,152,48.75,0.25,36.56,USD,monthly,2022-11-20,2025-11-20
LI-0506370,CON-070695,ACC-10285,SW-OBS-110,software_subscription,280,48.75,0.1,43.88,USD,annual,2022-11-20,2025-11-20
LI-0506371,CON-070695,ACC-10285,PS-NDW,services,1,22000.0,0.25,16500.0,USD,one_time,2022-11-20,2025-11-20
LI-0506372,CON-070695,ACC-10285,PS-MS,services,1,95000.0,0.2,76000.0,USD,one_time,2022-11-20,2025-11-20
LI-0506373,CON-070695,ACC-10285,PS-CID,services,1,140000.0,0.0,140000.0,USD,one_time,2022-11-20,2025-11-20
LI-0506374,CON-070695,ACC-10285,SUP-SIL-EDGE,support,1,6750.0,0.3,4725.0,USD,annual,2022-11-20,2025-11-20
LI-0506375,CON-070695,ACC-10285,SUP-SIL-DC,support,2,23625.0,0.3,16537.5,USD,annual,2022-11-20,2025-11-20
LI-0506376,CON-070695,ACC-10285,AX-1600,hardware,2,10642.86,0.0,10642.86,USD,one_time,2022-11-20,2025-11-20
LI-0506377,CON-070696,ACC-10285,SW-OBS-140,software_subscription,57,120.0,0.25,90.0,USD,annual,2023-02-10,2025-02-10
LI-0506378,CON-070696,ACC-10285,SW-ZTN-130,software_subscription,235,113.75,0.15,96.69,USD,annual,2023-02-10,2025-02-10
LI-0506379,CON-070696,ACC-10285,SUP-GOL-CORE,support,4,20000.0,0.1,18000.0,USD,annual,2023-02-10,2025-02-10
LI-0506380,CON-070696,ACC-10285,CR-1700,hardware,1,180000.0,0.05,171000.0,USD,one_time,2023-02-10,2025-02-10
LI-0506381,CON-070696,ACC-10285,AX-1100,hardware,2,3857.14,0.2,3085.71,USD,one_time,2024-03-05,2025-02-10
LI-0506382,CON-070696,ACC-10285,SUP-SIL-CORE,support,1,13500.0,0.3,9450.0,USD,annual,2023-02-10,2025-02-10
LI-0506383,CON-070697,ACC-10286,PS-IS,services,1,45000.0,0.15,38250.0,USD,one_time,2027-02-26,2027-12-18
LI-0506384,CON-070697,ACC-10286,SUP-PLA-DC,support,2,48125.0,0.1,43312.5,USD,annual,2024-12-18,2027-12-18
LI-0506385,CON-070697,ACC-10286,SUP-SIL-EDGE,support,1,6750.0,0.15,5737.5,USD,annual,2024-12-18,2027-12-18
LI-0506386,CON-070697,ACC-10286,PS-IE,services,1,180000.0,0.15,153000.0,USD,one_time,2024-12-18,2027-12-18
LI-0506387,CON-070697,ACC-10286,AX-1500,hardware,1,9285.71,0.1,8357.14,USD,one_time,2024-12-18,2027-12-18
LI-0506388,CON-070697,ACC-10286,SW-SDC-140,software_subscription,186,800.0,0.05,760.0,USD,monthly,2024-12-18,2027-12-18
LI-0506389,CON-070697,ACC-10286,SW-NOC-140,software_subscription,13,180.0,0.15,153.0,USD,annual,2024-12-18,2027-12-18
LI-0506390,CON-070697,ACC-10286,SW-ZTN-120,software_subscription,33,87.5,0.05,83.12,USD,monthly,2024-12-18,2027-12-18
LI-0506391,CON-070697,ACC-10286,PS-IE,services,1,180000.0,0.05,171000.0,USD,one_time,2027-01-04,2027-12-18
LI-0506392,CON-070698,ACC-10287,SW-SDC-130,software_subscription,40,650.0,0.25,487.5,USD,monthly,2022-09-21,2027-09-21
